"datetime.local","gas","amu","sample.id","sample.inlet","percent.saturation","umolL","umolL.sd","Ar_ratio","Ar_ratio.sd"
2024-09-05 03:15:21.344445,"CO2",44,189," Inlet 2 ",117.367434617475,14.6233489335504,0.078474022136826,0.841816025890278,0
2024-09-05 03:19:24.046358,"CH4",16,190,"Reference",92.4653108985693,22.3354182397978,0.862205512839173,4.65413383569246,0
2024-09-05 03:19:24.046358,"N2",28,190,"Reference",100.022702144733,416.63709682493,1.11742713639623,27.346397477879,0
2024-09-05 03:19:24.046358,"O2",32,190,"Reference",99.9858153372528,229.4796726939,0.639540337295984,14.1899778777563,0
2024-09-05 03:19:24.046358,"CO2",44,190,"Reference",98.803660526002,12.3104028685029,0.0943829029144161,0.739643444413173,0
2024-09-05 03:23:51.747573,"CH4",16,191," Inlet 1 ",54.4444104239978,13.1512960462886,0.601703625686551,4.17779697647629,0
2024-09-05 03:23:51.747573,"N2",28,191," Inlet 1 ",104.265992977072,434.312207929319,1.13977949555887,26.6196757460945,0
2024-09-05 03:23:51.747573,"O2",32,191," Inlet 1 ",65.1765212988198,149.588086315356,0.684587808329978,8.99973901932308,0
2024-09-05 03:23:51.747573,"CO2",44,191," Inlet 1 ",173.957271845602,21.6741372427337,0.145149785032015,1.22562663810377,0
2024-09-05 03:28:03.426087,"CH4",16,192,"Reference",104.58262703746,25.2624113064502,0.755852903844739,4.63784420449408,0
2024-09-05 03:28:03.426087,"N2",28,192,"Reference",101.367736326207,422.239736270611,1.53172370521773,27.3575803738811,0
2024-09-05 03:28:03.426087,"O2",32,192,"Reference",101.002958597345,231.814140854423,0.633295393264282,14.1168933011807,0
2024-09-05 03:28:03.426087,"CO2",44,192,"Reference",100.611361539599,12.5356326588235,0.101781009526513,0.742685893257879,0
2024-09-05 03:31:40.695402,"CH4",16,193," Inlet 2 ",99.5819975749177,24.0544864163187,0.768166422530422,4.47508712557052,0
2024-09-05 03:31:40.695402,"N2",28,193," Inlet 2 ",101.98323509551,424.803550433223,1.29728625743085,26.6947493076773,0
2024-09-05 03:31:40.695402,"O2",32,193," Inlet 2 ",99.4325149284642,228.209780596887,0.739941543424109,13.4882027575037,0
2024-09-05 03:31:40.695402,"CO2",44,193," Inlet 2 ",117.303352080791,14.6153645953263,0.0709279578579659,0.842656400968307,0
2024-09-05 03:35:40.1125,"CH4",16,194,"Reference",95.3425648898409,23.030432085019,0.747481016243822,4.63051321437648,0
2024-09-05 03:35:40.1125,"N2",28,194,"Reference",100.545486644425,418.8147166207,1.1366355472197,27.2941063490566,0
2024-09-05 03:35:40.1125,"O2",32,194,"Reference",100.661066886891,231.029457571629,0.529728578444599,14.1680518260593,0
2024-09-05 03:35:40.1125,"CO2",44,194,"Reference",99.0356163033182,12.3393033065154,0.101945403773228,0.735566775757361,0
2024-09-05 03:40:13,"CH4",16,195," Inlet 1 ",50.5115899350417,12.2013052916018,0.639845386866626,4.14773596660363,0
2024-09-05 03:40:13,"N2",28,195," Inlet 1 ",104.234596639235,434.181428828507,1.38902377037444,26.5172050940388,0
2024-09-05 03:40:13,"O2",32,195," Inlet 1 ",64.7139226447946,148.526365836743,0.559749026335925,8.91145630650919,0
2024-09-05 03:40:13,"CO2",44,195," Inlet 1 ",174.286233221264,21.7151240547709,0.147608906527045,1.22363390101463,0
2024-09-05 03:44:21.86087,"CH4",16,196,"Reference",104.734572851052,25.2991145118296,0.772197440436345,4.58736145852174,0
2024-09-05 03:44:21.86087,"N2",28,196,"Reference",101.990879539665,424.835392794522,1.81268117082845,27.240203804037,0
2024-09-05 03:44:21.86087,"O2",32,196,"Reference",102.006781422142,234.118036987092,1.90737301029958,14.0876868253194,0
2024-09-05 03:44:21.86087,"CO2",44,196,"Reference",100.594694841669,12.5335560782099,0.0815550305265468,0.734234115677229,0
2024-09-05 03:48:01.94086,"CH4",16,197," Inlet 2 ",103.219152828103,24.933057882672,0.618558857080863,4.33617212870545,0
2024-09-05 03:48:01.94086,"N2",28,197," Inlet 2 ",104.21550045286,434.101885090127,1.04788326229365,26.4072641082301,0
2024-09-05 03:48:01.94086,"O2",32,197," Inlet 2 ",101.983806147515,234.065305922351,0.624231574194052,13.3317999928911,0
